,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
395,10,26,-4,23.15438,10.65714,652,65,42220,3008100,11850,19.23245,9.718041,15.25832,280,116.8853,222.9448,0.992857143,660,245.8166,444.2271,0.963636364,39,20.95466,0.993846154,57,40.2121,0.938596491,8,5.0762,0.9575,0.1,2100,2.664488,7.5,18,1285.803279,197.4546,35.34375,40.6640625,0.66015625,0.38671875,4.85546875,1.16796875,1.421875,3.578125,2.296875,1.46875,0.6796875,4.7578125,1.52734375,0.33203125,0.1171875,0.0546875,0.09765625,0.00390625,0.22265625,0.19921875,0.1640625
396,10,26,-4,23.15438,10.65714,652,65,42220,3008100,11850,19.23245,9.718041,15.25832,280,116.8853,222.9448,0.992857143,660,245.8166,444.2271,0.963636364,39,20.95466,0.993846154,57,40.2121,0.938596491,8,5.0762,0.9575,0.1,2100,2.664488,7.5,18,1285.803279,197.4546,33.84765625,40.734375,0.59375,0.36328125,4.48046875,1.0625,1.45703125,3.74609375,3,1.35546875,0.8359375,5.56640625,1.75390625,0.328125,0.11328125,0.02734375,0.08203125,0,0.25,0.22265625,0.1796875
397,10,26,-4,23.15438,10.65714,652,65,42220,3008100,11850,19.23245,9.718041,15.25832,280,116.8853,222.9448,0.992857143,660,245.8166,444.2271,0.963636364,39,20.95466,0.993846154,57,40.2121,0.938596491,8,5.0762,0.9575,0.1,2100,2.664488,7.5,18,1285.803279,197.4546,30.62109375,43.30078125,0.765625,0.37890625,4.05078125,1.03515625,1.46875,4.36328125,3.08203125,1.45703125,0.74609375,5.4609375,1.921875,0.37109375,0.1328125,0.02734375,0.08984375,0,0.2890625,0.23046875,0.20703125
398,10,26,-4,23.15438,10.65714,652,65,42220,3008100,37000,19.23245,9.718041,15.25832,100,116.8853,222.9448,0.977,250,245.8166,444.2271,0.88,26.64511,20.95466,2.475801,51,40.2121,0.907843137,6.8,5.0762,0.764705882,0.3,2600,2.664488,7.5,17.5,1285.803279,197.4546,29.265625,32.39453125,0.76953125,0.32421875,4.13671875,1.4296875,1.0390625,9.34765625,0.78125,4.22265625,0.36328125,11.84375,2.671875,0.3984375,0.0234375,0.04296875,0.0078125,0.0078125,0.08203125,0.56640625,0.28125
399,10,26,-4,23.15438,10.65714,652,65,42220,3008100,37000,19.23245,9.718041,15.25832,100,116.8853,222.9448,0.977,250,245.8166,444.2271,0.88,26.64511,20.95466,2.475801,51,40.2121,0.907843137,6.8,5.0762,0.764705882,0.3,2600,2.664488,7.5,17.5,1285.803279,197.4546,28.08984375,33.55078125,0.87109375,0.29296875,4.33203125,1.4765625,0.90234375,9.1015625,0.671875,4.1640625,0.40234375,12.109375,2.640625,0.3984375,0.0234375,0.046875,0.01953125,0.01171875,0.05859375,0.55859375,0.27734375
400,10,26,-4,23.15438,10.65714,652,65,42220,3008100,37000,19.23245,9.718041,15.25832,100,116.8853,222.9448,0.977,250,245.8166,444.2271,0.88,26.64511,20.95466,2.475801,51,40.2121,0.907843137,6.8,5.0762,0.764705882,0.3,2600,2.664488,7.5,17.5,1285.803279,197.4546,32.7890625,31.046875,0.51953125,0.43359375,5.09765625,1.21484375,1.01171875,7.4765625,0.7421875,4.35546875,0.4296875,10.41015625,2.8046875,0.50390625,0.03125,0.05078125,0.01953125,0.01171875,0.07421875,0.67578125,0.30078125
401,10,24,-4,19,10.65714,676,70,45287,1316700,100000,19.23245,9.718041,10,200,50,222.9448,0.99,600,150,444.2271,0.958333333,42.5,20.95466,0.976470588,65,40.2121,0.815384615,8,5.0762,0.875,0.3,3500,2,6.9,17.5,1285.803279,197.4546,41.3515625,25.1875,1.65234375,0.71484375,4.3984375,1.27734375,1.3125,4.23828125,5.6171875,5.59375,1.05078125,4.1796875,1.54296875,0.40625,0.19921875,0.15625,0.2265625,0.01171875,0.1015625,0.5390625,0.2421875
402,10,24,-4,19,10.65714,676,70,45287,1316700,100000,19.23245,9.718041,10,200,50,222.9448,0.99,600,150,444.2271,0.958333333,42.5,20.95466,0.976470588,65,40.2121,0.815384615,8,5.0762,0.875,0.3,3500,2,6.9,17.5,1285.803279,197.4546,42.66796875,25.7578125,1.52734375,0.6875,3.93359375,1.17578125,1.07421875,4.56640625,4.9453125,5.0859375,1.00390625,4.9140625,1.1953125,0.20703125,0.15625,0.1015625,0.125,0.00390625,0.1328125,0.4296875,0.30859375
403,10,24,-4,19,10.65714,676,70,45287,1316700,100000,19.23245,9.718041,10,200,50,222.9448,0.99,600,150,444.2271,0.958333333,42.5,20.95466,0.976470588,65,40.2121,0.815384615,8,5.0762,0.875,0.3,3500,2,6.9,17.5,1285.803279,197.4546,43.67578125,25.890625,1.33984375,0.609375,3.578125,1.20703125,1.1328125,4.06640625,5.7265625,4.84765625,0.99609375,4.27734375,1.046875,0.265625,0.22265625,0.171875,0.16015625,0.01171875,0.1171875,0.3828125,0.2734375
404,12,26,-7,18,19,698,68,44476,3081900,19239,19.23245,9.718041,10,265,116.8853,222.9448,0.981132075,479,245.8166,444.2271,0.947807933,33.5,20.95466,0.994029851,38.5,40.2121,0.654545455,4.9,5.0762,0.87755102,0.1,3850,0.7,6.75,19.5,1285.803279,197.4546,45.8125,20.69140625,1.1796875,0.4296875,1.640625,1.4765625,1.60546875,3.23046875,8.42578125,2.05859375,0.5859375,10.953125,1.0625,0.171875,0.03515625,0.1171875,0.1875,0.01171875,0.09765625,0.1640625,0.0625
405,12,26,-7,18,19,698,68,44476,3081900,19239,19.23245,9.718041,10,265,116.8853,222.9448,0.981132075,479,245.8166,444.2271,0.947807933,33.5,20.95466,0.994029851,38.5,40.2121,0.654545455,4.9,5.0762,0.87755102,0.1,3850,0.9,6.75,19.5,1285.803279,197.4546,46.53125,21.78515625,1.1328125,0.37890625,1.50390625,1.34375,1.47265625,3.11328125,7.625,2.12109375,0.49609375,10.5546875,0.9296875,0.17578125,0.0390625,0.1328125,0.265625,0.00390625,0.06640625,0.27734375,0.05078125
406,12,26,-7,18,19,698,68,44476,3081900,19239,19.23245,9.718041,10,265,116.8853,222.9448,0.981132075,479,245.8166,444.2271,0.947807933,33.5,20.95466,0.994029851,38.5,40.2121,0.654545455,4.9,5.0762,0.87755102,0.1,3850,0.7,6.75,19.5,1285.803279,197.4546,46.62109375,21.48046875,0.98046875,0.3984375,1.58984375,1.5,1.6015625,3.22265625,7.37109375,2.203125,0.4765625,10.87890625,0.76953125,0.1328125,0.08203125,0.109375,0.22265625,0.0078125,0.078125,0.1953125,0.078125
407,12,26,-7,18,10.65714,728,69,44476,3081900,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,54.2890625,26.51171875,1.234375,0.18359375,6.94140625,0.0390625,1.32421875,0.21875,1.36328125,2.69140625,0.28515625,1.421875,0.33984375,2.73046875,0.01171875,0.34765625,0.0546875,0.00390625,0,0.0078125,0
408,12,26,-7,18,10.65714,728,69,44476,3081900,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,54.84765625,24.5625,1.3046875,0.125,6.8046875,0.0625,1.41015625,0.21484375,1.65234375,2.7734375,0.29296875,1.76953125,0.38671875,3.24609375,0.0078125,0.42578125,0.08203125,0.00390625,0.0078125,0.015625,0.00390625
409,12,26,-7,18,10.65714,728,69,44476,3081900,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,50.3203125,28.2890625,1.875,0.171875,7.40625,0.03125,1.4375,0.22265625,1.515625,2.80859375,0.30859375,1.6875,0.44921875,2.94140625,0.00390625,0.453125,0.05078125,0,0.00390625,0.01953125,0.00390625
410,12,26,-7,18,10.65714,710,68,44476,3081900,32010,31.2,5,22,150,116.8853,222.9448,0.986666667,380,245.8166,444.2271,0.960526316,26.64511,20.95466,2.475801,27.4,40.2121,0.927007299,3.92,5.0762,0.959183673,0.1050774,3200,2,7.4,20.7,1285.803279,197.4546,46.73828125,18.5078125,0.5703125,0.4765625,1.48046875,2.0546875,1.73046875,2.7109375,6.7421875,4.953125,0.91015625,8.28125,2.53515625,0.51171875,0.19140625,0.19921875,0.328125,0.00390625,0.203125,0.53515625,0.3359375
411,12,26,-7,18,10.65714,710,68,44476,3081900,32010,31.2,5,22,150,116.8853,222.9448,0.986666667,380,245.8166,444.2271,0.960526316,26.64511,20.95466,2.475801,27.4,40.2121,0.927007299,3.92,5.0762,0.959183673,0.1050774,3200,2,7.4,20.7,1285.803279,197.4546,45.48046875,18.5390625,0.703125,0.5390625,1.484375,2.2265625,1.61328125,3.015625,6.51171875,4.72265625,1.109375,9.015625,2.875,0.47265625,0.1796875,0.15625,0.33203125,0.015625,0.14453125,0.5625,0.30078125
412,12,26,-7,18,10.65714,710,68,44476,3081900,32010,31.2,5,22,150,116.8853,222.9448,0.986666667,380,245.8166,444.2271,0.960526316,26.64511,20.95466,2.475801,27.4,40.2121,0.927007299,3.92,5.0762,0.959183673,0.1050774,3200,2,7.4,20.7,1285.803279,197.4546,45.8359375,18.28125,0.7578125,0.4375,1.5546875,2.20703125,1.77734375,2.8125,6.65234375,4.96484375,0.90234375,8.765625,2.7890625,0.50390625,0.16796875,0.234375,0.40625,0.00390625,0.19140625,0.46875,0.28515625
413,14,27,-2,11,10.65714,838,98,43978,826100,49554,14,5,14,63,116.8853,222.9448,0.936507937,174,245.8166,444.2271,0.793103448,19.9,20.95466,0.959798995,29.8,40.2121,0.684563758,3.1,5.0762,0.696774194,0.05,3700,4.6,7.096624,16.6,1285.803279,197.4546,35.8203125,34.39453125,1.40625,0.39453125,1.35546875,1.2578125,0.87890625,4.68359375,6.51953125,1.68359375,0.88671875,4.97265625,4.20703125,0.16796875,0.08203125,0.10546875,0.140625,0.0078125,0.203125,0.36328125,0.46875
414,14,27,-2,11,10.65714,838,98,43978,826100,49554,14,5,14,63,116.8853,222.9448,0.936507937,174,245.8166,444.2271,0.793103448,19.9,20.95466,0.959798995,29.8,40.2121,0.684563758,3.1,5.0762,0.696774194,0.05,3700,4.6,7.096624,16.6,1285.803279,197.4546,35.42578125,33.81640625,1.6796875,0.47265625,1.68359375,1.34765625,0.94921875,4.5390625,6.69140625,1.37109375,1.05859375,5.328125,3.83984375,0.26171875,0.078125,0.1015625,0.3125,0,0.28125,0.37109375,0.390625
415,14,27,-2,11,10.65714,838,98,43978,826100,49554,14,5,14,63,116.8853,222.9448,0.936507937,174,245.8166,444.2271,0.793103448,19.9,20.95466,0.959798995,29.8,40.2121,0.684563758,3.1,5.0762,0.696774194,0.05,3700,4.6,7.096624,16.6,1285.803279,197.4546,35.94140625,33.5859375,1.71484375,0.453125,1.390625,1.4140625,0.984375,4.609375,6.83984375,1.484375,0.92578125,5.21484375,3.703125,0.2890625,0.09375,0.1484375,0.3125,0.015625,0.22265625,0.32421875,0.33203125
416,14,27,-2,11,10.65714,826,97,43978,826100,12877,27,14,25,110,116.8853,222.9448,0.981818182,321,245.8166,444.2271,0.925233645,29.5,20.95466,0.993220339,41.8,40.2121,0.765550239,3.4,5.0762,0.764705882,0.05,6600,3.3,7.096624,18.8,1285.803279,197.4546,39.4609375,20.83984375,2.48828125,0.87890625,2.16015625,3.64453125,2.01171875,6.23828125,7.2421875,3.78515625,1.26171875,5.08984375,2.3828125,0.41015625,0.0625,0.171875,0.1015625,0.03125,0.390625,0.671875,0.67578125
417,14,27,-2,11,10.65714,826,97,43978,826100,12877,27,14,25,110,116.8853,222.9448,0.981818182,321,245.8166,444.2271,0.925233645,29.5,20.95466,0.993220339,41.8,40.2121,0.765550239,3.4,5.0762,0.764705882,0.05,6600,3.3,7.096624,18.8,1285.803279,197.4546,43.21875,16.23046875,1.6640625,0.64453125,2.63671875,3.62890625,1.7890625,7.046875,5.98046875,5.734375,0.90625,6.72265625,1.9453125,0.3046875,0.0625,0.13671875,0.1015625,0.03125,0.3515625,0.421875,0.44140625
418,14,27,-2,11,10.65714,826,97,43978,826100,12877,27,14,25,110,116.8853,222.9448,0.981818182,321,245.8166,444.2271,0.925233645,29.5,20.95466,0.993220339,41.8,40.2121,0.765550239,3.4,5.0762,0.764705882,0.05,6600,3.3,7.096624,18.8,1285.803279,197.4546,41.3671875,17.76953125,2.08203125,0.61328125,2.73828125,3.796875,1.78515625,6.5703125,6.8203125,4.52734375,1.19921875,6.140625,2.3828125,0.3984375,0.04296875,0.2109375,0.10546875,0.02734375,0.4296875,0.4375,0.5546875
419,17,28,0,11,10.65714,798,114,41535.87,5376941,354240,19.23245,9.718041,20,120,116.8853,222.9448,0.666666667,220,245.8166,444.2271,0.272727273,19,20.95466,2.475801,42.18083,40.2121,10.25516,3.75,5.0762,1.360973,0.125,3250,2.664488,7.9,23.402141,1285.803279,197.4546,30.44140625,29.37109375,1.03125,0.42578125,2.5234375,1.828125,1.859375,3.46875,17.6171875,2.53125,2.8515625,3.03125,1.14453125,0.3671875,0.09375,0.1484375,0.4609375,0.0078125,0.47265625,0.21484375,0.109375
420,14,27,-2,11,10.65714,857,101,41535.87,5376941,3050,26,13,20,94,116.8853,222.9448,0.968085106,286,245.8166,444.2271,0.877622378,29.6,20.95466,0.97972973,40.4,40.2121,0.735148515,3.4,5.0762,0.558823529,0.05,3500,2.8,7.096624,16.4,1285.803279,197.4546,37.28125,22.1875,2.69921875,0.78515625,0.984375,3.9453125,1.92578125,5.09375,8.34375,4.27734375,1.45703125,4.7578125,2.77734375,1.0625,0.05859375,0.3515625,0.78125,0.08984375,0.19921875,0.44921875,0.4921875
421,14,27,-2,11,10.65714,857,101,41535.87,5376941,3050,26,13,20,94,116.8853,222.9448,0.968085106,286,245.8166,444.2271,0.877622378,29.6,20.95466,0.97972973,40.4,40.2121,0.735148515,3.4,5.0762,0.558823529,0.05,3500,2.8,7.096624,16.4,1285.803279,197.4546,37.0546875,20.51171875,2.48046875,0.64453125,1.25,4.21484375,2.00390625,5.5234375,8.09375,4.625,1.42578125,5.84375,2.984375,1.08984375,0.03515625,0.33984375,0.73828125,0.08203125,0.2578125,0.42578125,0.375
422,14,27,-2,11,10.65714,857,101,41535.87,5376941,3050,26,13,20,94,116.8853,222.9448,0.968085106,286,245.8166,444.2271,0.877622378,29.6,20.95466,0.97972973,40.4,40.2121,0.735148515,3.4,5.0762,0.558823529,0.05,3500,2.8,7.096624,16.4,1285.803279,197.4546,38.921875,19.81640625,2.4765625,0.578125,1.171875,3.859375,2.10546875,5.359375,8.05859375,4.52734375,1.421875,5.58203125,2.8359375,1.01171875,0.04296875,0.36328125,0.79296875,0.06640625,0.21484375,0.38671875,0.40625
423,15,27,-1,12,10.65714,844,91,35190,1628000,112000,19,2.4,20,200,116.8853,222.9448,0.97,320,245.8166,444.2271,0.90625,20,20.95466,0.99,28.6,40.2121,0.685314685,4.6,5.0762,0.804347826,0.08,4000,1.6,7.3,16,1285.803279,197.4546,42.20703125,28.57421875,0.5078125,0.35546875,1.36328125,2.265625,1.06640625,3.58984375,9.359375,1.9296875,1.01953125,2.7265625,2.66015625,0.59765625,0.17578125,0.21875,0.6875,0,0.0859375,0.203125,0.40625
424,15,27,-1,12,10.65714,844,91,35190,1628000,112000,19,2.4,20,200,116.8853,222.9448,0.97,320,245.8166,444.2271,0.90625,20,20.95466,0.99,28.6,40.2121,0.685314685,4.6,5.0762,0.804347826,0.08,4000,1.6,7.3,16,1285.803279,197.4546,43.91796875,24.58984375,0.53515625,0.3046875,2.1484375,2.7890625,1.0546875,4.5859375,6.70703125,2.6796875,0.7109375,4.7890625,3.08984375,0.484375,0.1484375,0.14453125,0.45703125,0.00390625,0.046875,0.36328125,0.44921875
425,11,26,-6,6,6,831,66,52703,1185200,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,44.30078125,24.18359375,3.34765625,1.05859375,3.18359375,1.265625,2.41015625,3.57421875,4.09375,5.16015625,1.75,1.84375,1.48828125,0.53515625,0.2265625,0.33203125,0.5625,0.1484375,0.14453125,0.296875,0.09375
426,11,26,-6,6,6,831,66,52703,1185200,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,43.80078125,24.88671875,3.234375,1.0625,3.140625,1.375,2.421875,3.84375,3.86328125,5.109375,1.65625,1.765625,1.3359375,0.50390625,0.24609375,0.33203125,0.67578125,0.203125,0.16796875,0.2890625,0.0859375
427,11,26,-6,6,6,831,66,52703,1185200,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,45.6328125,24.0546875,2.84375,1.16015625,3.47265625,1.2109375,2.41796875,3.28515625,3.71875,4.73046875,1.68359375,1.89453125,1.54296875,0.4453125,0.22265625,0.34375,0.63671875,0.1875,0.19921875,0.2578125,0.05859375
428,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,57.16796875,23.84375,0.36328125,0.046875,1.94140625,0.046875,0.15625,0.14453125,0.1484375,15.265625,0.05078125,0.140625,0.13671875,0.34375,0.1328125,0.0234375,0.01953125,0,0.00390625,0.01171875,0.01171875
429,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,60.09375,22.6953125,0.3046875,0.0859375,2.046875,0.06640625,0.11328125,0.30859375,0.1953125,12.81640625,0.0859375,0.2265625,0.17578125,0.48046875,0.25390625,0.01953125,0.01171875,0,0,0.015625,0.00390625
430,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,58.47265625,24.12109375,0.3125,0.07421875,1.51171875,0.0546875,0.16796875,0.1796875,0.11328125,14.05078125,0.09375,0.13671875,0.12890625,0.3125,0.22265625,0.02734375,0.0078125,0,0,0.00390625,0.0078125
431,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,35.1953125,38.7421875,2.16796875,0.875,1.1953125,1.36328125,0.96484375,3.796875,4.41015625,2.92578125,1.51953125,1.65625,2.41015625,0.71484375,0.04296875,0.2890625,0.828125,0.078125,0.3046875,0.2265625,0.29296875
432,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,36.91796875,37.6171875,1.98046875,0.765625,1.078125,1.3984375,0.97265625,3.60546875,5.36328125,2.47265625,1.4140625,1.71484375,2.30078125,0.72265625,0.03125,0.21875,0.6796875,0.05078125,0.2890625,0.20703125,0.19921875
433,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.390625,40.75390625,2.140625,0.83984375,1.11328125,1.12890625,0.78125,2.8984375,5.47265625,2.62890625,1.55859375,1.078125,2.5390625,0.78125,0.0390625,0.22265625,0.859375,0.05859375,0.28515625,0.20703125,0.22265625
434,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,37.74609375,36.65234375,1.19140625,0.34375,1.91015625,0.625,1.0234375,1.23046875,10.109375,3.25,1.33203125,2.4765625,0.94921875,0.31640625,0.0234375,0.07421875,0.62890625,0.00390625,0.04296875,0.02734375,0.04296875
435,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,39.95703125,34.625,1.171875,0.34375,1.60546875,0.53515625,0.8515625,1.4921875,10.43359375,2.7890625,1.390625,2.6484375,1.1171875,0.265625,0.0234375,0.03515625,0.546875,0.00390625,0.05078125,0.046875,0.06640625
436,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,39.38671875,35.05859375,1.12109375,0.34765625,1.72265625,0.56640625,0.95703125,1.40625,10.359375,2.8828125,1.40234375,2.69140625,1.05859375,0.3203125,0.01953125,0.02734375,0.47265625,0,0.05859375,0.05078125,0.08984375
437,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,37.17578125,40.0625,5.58984375,0.2890625,2.6640625,0.18359375,1.328125,4.7265625,0.65234375,1.62109375,0.48828125,3.00390625,0.734375,0.46875,0.12109375,0.37890625,0.18359375,0.02734375,0.125,0.15234375,0.0234375
438,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,35.06640625,43.21875,5.59375,0.30859375,1.95703125,0.13671875,1.609375,4.91796875,0.86328125,1.1640625,0.38671875,2.84375,0.71484375,0.49609375,0.05078125,0.203125,0.19921875,0.01171875,0.11328125,0.1171875,0.02734375
439,17,28,7,23.15438,10.65714,691,115.3811,32434,2968600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,35.69921875,43.984375,5.76171875,0.29296875,2.35546875,0.1796875,1.2890625,3.53515625,0.625,1.73828125,0.44921875,1.92578125,0.5625,0.5859375,0.09375,0.296875,0.3046875,0.04296875,0.09765625,0.1328125,0.046875
