,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
759,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.86328125,32.26171875,2.375,5.765625,1.6640625,0.75,1.59375,1.15234375,3.65625,1.3125,1.3359375,0.77734375,0.68359375,0.55078125,1.12109375,0.3515625,0.2421875,0.17578125,0.02734375,0.12109375,0.3046875,0.1953125,1.12890625,0.171875,0.015625,0.3984375,0.34375,0.0078125,0.24609375,3.39453125,1.01171875,0.015625,4.6796875,0.234375,0.00390625,0.63671875,0.1171875,1.703125,0.30859375,0.7265625,0.2578125,0.37890625,0.03515625,0.06640625,0.01171875,1.08984375,0.1328125,0.33203125,0.07421875,0.08984375,0.10546875
760,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.96875,29.36328125,3.078125,7.125,2.375,0.87890625,2.734375,0.96875,3.83203125,1.58203125,1.23046875,0.6484375,0.68359375,0.72265625,1.1484375,0.234375,0.484375,0.21484375,0.1328125,0.15625,0.2734375,0.1875,1.9375,0.13671875,0.01953125,0.28125,0.2421875,0.14453125,0.33203125,2.2421875,0.7890625,0.015625,5.1484375,0.4453125,0.00390625,0.296875,0.1875,1.9296875,0.328125,0.64453125,0.46875,0.34765625,0.046875,0.05078125,0.04296875,0.34375,0.16015625,0.18359375,0.06640625,0.046875,0.09375
761,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.828125,31.32421875,2.5078125,6.55078125,1.6875,0.70703125,1.70703125,0.9921875,4.109375,1.33203125,1.33984375,0.7265625,0.69921875,0.50390625,1.2890625,0.2734375,0.3515625,0.234375,0.01953125,0.078125,0.29296875,0.125,1.3125,0.12890625,0.00390625,0.28515625,0.296875,0.0234375,0.23828125,2.7890625,1.07421875,0.0078125,5.1796875,0.26953125,0.0078125,0.4375,0.15234375,1.74609375,0.31640625,0.5703125,0.20703125,0.42578125,0.02734375,0.05859375,0.03125,0.9921875,0.1328125,0.26171875,0.1015625,0.09765625,0.14453125
762,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.859375,25.86328125,3.01171875,7.80078125,2.14453125,0.91015625,3.0546875,0.9375,4.58984375,1.96875,1.35546875,0.58984375,0.6640625,0.6640625,1.1328125,0.234375,0.5625,0.26171875,0.11328125,0.1484375,0.234375,0.18359375,2.14453125,0.12109375,0.328125,0.34375,0.1953125,0.12109375,0.38671875,2.3359375,0.890625,0.0078125,5.20703125,0.60546875,0,0.36328125,0.17578125,1.609375,0.484375,0.640625,0.328125,0.37109375,0.0703125,0.02734375,0.01171875,0.32421875,0.15234375,0.2265625,0.0859375,0.0703125,0.0859375
763,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.70703125,30.31640625,2.2734375,6.3515625,1.64453125,0.640625,1.36328125,1.16796875,3.90234375,1.26953125,1.1171875,0.7421875,0.59375,0.56640625,1.34765625,0.203125,0.37109375,0.125,0.01171875,0.05859375,0.28125,0.14453125,1.26171875,0.14453125,0.015625,0.29296875,0.375,0.0078125,0.234375,3.21875,1.078125,0.00390625,5.08203125,0.375,0.00390625,0.515625,0.15234375,1.4765625,0.3359375,0.69921875,0.234375,0.39453125,0.03515625,0.046875,0.0234375,1.01171875,0.16015625,0.30859375,0.09375,0.10546875,0.11328125
764,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,26.45703125,28.4140625,3.1171875,7.33203125,2.12890625,0.87109375,2.53125,0.98046875,4.28125,1.46875,1.26171875,0.59765625,0.65625,0.578125,1.1796875,0.21875,0.37109375,0.1953125,0.07421875,0.1015625,0.29296875,0.21484375,1.83203125,0.1171875,0.0078125,0.421875,0.3046875,0.1484375,0.33203125,2.54296875,0.94921875,0.0234375,4.578125,0.51953125,0.00390625,0.23046875,0.17578125,1.5625,0.45703125,0.82421875,0.35546875,0.203125,0.0625,0.0546875,0.04296875,0.27734375,0.140625,0.28125,0.08984375,0.0546875,0.08203125
765,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,29.59765625,29.94921875,2.328125,6.30078125,1.4921875,0.63671875,1.62109375,0.82421875,3.8984375,1.31640625,1.28515625,0.640625,0.5625,0.453125,1.44921875,0.23828125,0.41015625,0.17578125,0.01171875,0.0703125,0.2578125,0.1640625,1.375,0.1328125,0.015625,0.34375,0.3671875,0.0234375,0.20703125,2.73828125,1.0546875,0.01171875,4.515625,0.41796875,0,0.41015625,0.125,1.171875,0.4140625,0.58203125,0.23046875,0.33203125,0.03515625,0.015625,0.03515625,1.09765625,0.1171875,0.2578125,0.08203125,0.1171875,0.08984375
766,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.9140625,30.25390625,2.88671875,7.125,1.9296875,0.703125,2.515625,1.05859375,3.79296875,1.421875,1.41015625,0.6171875,0.6640625,0.609375,1.08984375,0.17578125,0.31640625,0.15234375,0.1171875,0.07421875,0.24609375,0.20703125,1.4140625,0.1171875,0.01953125,0.47265625,0.21875,0.1171875,0.24609375,2.96875,0.953125,0.0234375,4.62109375,0.4296875,0.00390625,0.25,0.16796875,1.53125,0.4375,0.73046875,0.515625,0.41796875,0.0546875,0.05859375,0.0390625,0.296875,0.1171875,0.25,0.078125,0.05859375,0.109375
767,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.8203125,30.9375,2.484375,6.9375,1.578125,0.6484375,1.58203125,1.01171875,3.79296875,1.26171875,1.25390625,0.72265625,0.65234375,0.5390625,1.34375,0.3203125,0.375,0.16796875,0.0234375,0.09375,0.234375,0.171875,1.44921875,0.1171875,0.00390625,0.33203125,0.3046875,0.02734375,0.25,3.15625,1.0625,0.01171875,5.578125,0.35546875,0,0.71484375,0.1171875,1.171875,0.3515625,0.73828125,0.19921875,0.37109375,0.01171875,0.0546875,0.03125,1.0078125,0.09375,0.30859375,0.0703125,0.0703125,0.0859375
768,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.60546875,32.88671875,3.1328125,6.05078125,2.0859375,0.875,2.640625,1.12890625,3.7421875,1.5703125,1.38671875,0.60546875,0.62109375,0.78125,0.9296875,0.32421875,0.3125,0.1953125,0.1171875,0.140625,0.31640625,0.28125,1.2265625,0.140625,0.01171875,0.390625,0.203125,0.1171875,0.2265625,3.203125,0.87109375,0.01953125,3.7578125,0.33984375,0.00390625,0.2421875,0.140625,1.2109375,0.375,0.5859375,0.6015625,0.375,0.07421875,0.05859375,0.0546875,0.3515625,0.16796875,0.24609375,0.11328125,0.046875,0.11328125
769,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.12109375,30.4453125,2.6875,6.9609375,1.95703125,0.890625,1.4921875,1.16015625,4.20703125,1.53125,1.4296875,0.8125,0.60546875,0.5390625,1.28125,0.29296875,0.43359375,0.25390625,0.02734375,0.08984375,0.22265625,0.1484375,1.5859375,0.17578125,0.02734375,0.26953125,0.39453125,0.015625,0.24609375,2.97265625,1.1328125,0.01171875,5.56640625,0.37890625,0,0.72265625,0.09375,1.40234375,0.33984375,0.6796875,0.24609375,0.40625,0.0234375,0.03125,0.015625,1.01953125,0.13671875,0.2578125,0.0859375,0.07421875,0.09765625
770,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.37109375,30.62109375,3.01953125,6.87109375,2.0703125,0.80859375,2.7265625,1.1953125,3.68359375,1.53515625,1.2734375,0.71484375,0.70703125,0.6875,0.9140625,0.23828125,0.4765625,0.18359375,0.125,0.171875,0.3125,0.2578125,1.5,0.140625,0.01953125,0.3984375,0.1796875,0.09765625,0.17578125,2.859375,0.9609375,0.01171875,4.6875,0.46484375,0,0.234375,0.1875,1.078125,0.35546875,0.65234375,0.59765625,0.375,0.01171875,0.05078125,0.02734375,0.33203125,0.1640625,0.21875,0.08984375,0.05078125,0.11328125
771,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.12109375,29.9453125,2.72265625,6.828125,1.79296875,0.76171875,1.63671875,1.01171875,4.21875,1.33203125,1.30078125,0.82421875,0.62890625,0.5546875,1.40625,0.2578125,0.390625,0.19140625,0.00390625,0.1015625,0.234375,0.12890625,1.3046875,0.171875,0.00390625,0.328125,0.33203125,0.0078125,0.2421875,2.8515625,1.109375,0.0078125,4.40234375,0.30078125,0.00390625,0.7734375,0.125,1.07421875,0.3125,0.6953125,0.265625,0.359375,0.0390625,0.0625,0.0234375,1.07421875,0.16015625,0.28515625,0.09765625,0.1171875,0.07421875
772,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,23.875,31.5859375,3.10546875,6.8203125,2.125,0.90625,2.71875,1.01953125,3.48046875,1.69921875,1.203125,0.5078125,0.55078125,0.8046875,0.984375,0.2421875,0.4453125,0.2265625,0.109375,0.10546875,0.296875,0.31640625,1.5859375,0.11328125,0.015625,0.4296875,0.2265625,0.14453125,0.27734375,2.92578125,0.890625,0.015625,5.140625,0.4765625,0,0.2734375,0.16015625,1.1640625,0.359375,0.671875,0.51953125,0.40234375,0.0703125,0.0625,0.05078125,0.27734375,0.16015625,0.25,0.07421875,0.05859375,0.07421875
773,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,26.921875,29.45703125,2.5,6.77734375,1.73046875,0.7265625,1.8515625,0.9609375,4.10546875,1.32421875,1.08203125,0.73046875,0.6953125,0.55078125,1.35546875,0.29296875,0.42578125,0.25390625,0.01953125,0.09375,0.27734375,0.1953125,1.55859375,0.140625,0.01171875,0.39453125,0.31640625,0.0078125,0.27734375,3,1.03125,0.00390625,5.37109375,0.375,0,0.51171875,0.13671875,0.84375,0.34765625,0.8046875,0.25,0.359375,0.04296875,0.03125,0.0234375,1.1484375,0.12890625,0.328125,0.04296875,0.09765625,0.0859375
774,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.21484375,32.7578125,3.015625,6.59375,1.98046875,0.69921875,2.81640625,1.03125,3.921875,1.578125,1.390625,0.58984375,0.55859375,0.734375,0.97265625,0.29296875,0.4296875,0.21484375,0.07421875,0.1328125,0.28515625,0.28515625,1.55859375,0.08984375,0.0078125,0.40234375,0.20703125,0.07421875,0.28125,3.125,0.96484375,0.015625,3.6796875,0.4140625,0.00390625,0.27734375,0.125,1.05859375,0.35546875,0.62890625,0.5703125,0.46484375,0.0546875,0.04296875,0.0546875,0.34375,0.1640625,0.23046875,0.0703125,0.07421875,0.08984375
775,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.25,29.25,2.6640625,6.7578125,1.859375,0.73046875,1.70703125,1.140625,4.41015625,1.26171875,1.33203125,0.68359375,0.59765625,0.515625,1.53515625,0.24609375,0.3828125,0.19140625,0.02734375,0.07421875,0.2421875,0.1640625,1.45703125,0.125,0.01171875,0.34375,0.3515625,0.01953125,0.296875,2.99609375,1.03515625,0.00390625,4.87109375,0.359375,0,0.484375,0.15234375,0.76171875,0.4921875,0.765625,0.21484375,0.35546875,0.02734375,0.046875,0.0234375,1.06640625,0.12890625,0.30859375,0.08984375,0.11328125,0.07421875
776,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.328125,33.0390625,2.875,6.5390625,1.94921875,0.7734375,2.59765625,1.00390625,3.69140625,1.59375,1.140625,0.59765625,0.55078125,0.67578125,0.9140625,0.36328125,0.37109375,0.1953125,0.078125,0.09375,0.28515625,0.2109375,1.5390625,0.10546875,0.0078125,0.37890625,0.2109375,0.17578125,0.2578125,3.375,0.7109375,0,4.2421875,0.55859375,0.00390625,0.37109375,0.140625,0.81640625,0.40625,0.76171875,0.6953125,0.3828125,0.04296875,0.01953125,0.01953125,0.2734375,0.1796875,0.2265625,0.0703125,0.05859375,0.1015625
777,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.76171875,34.52734375,2.3984375,4.84765625,1.640625,0.58203125,3.80078125,1.48046875,1.703125,0.921875,1.3046875,0.69921875,0.4609375,0.34375,1.1640625,0.5078125,0.44921875,0.20703125,0.12890625,0.0546875,0.11328125,1.0234375,0.81640625,0.08984375,0.078125,0.49609375,0.28125,0.05078125,0.15625,2.796875,0.94921875,0.0703125,3.53515625,0.33984375,0.00390625,0.6796875,0.25390625,0.80859375,0.19921875,0.265625,0.26953125,0.37890625,0.06640625,0.05078125,0.078125,0.51171875,0.14453125,0.265625,0.12109375,0.015625,0.10546875
778,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,23.46484375,40.6640625,2.28125,4.5234375,1.4375,0.64453125,3.609375,1.7421875,1.55078125,0.9296875,1.12109375,0.8046875,0.53125,0.40234375,1.046875,0.76953125,0.328125,0.16796875,0.0859375,0.09375,0.11328125,1.07421875,0.71875,0.15625,0.02734375,0.3671875,0.25390625,0.09375,0.08984375,2.81640625,0.82421875,0.04296875,2.66796875,0.234375,0.00390625,0.7265625,0.24609375,1.23828125,0.09375,0.15234375,0.2578125,0.30859375,0.0390625,0.05078125,0.04296875,0.484375,0.12890625,0.29296875,0.14453125,0.0234375,0.0859375
779,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,26.953125,34.74609375,2.37890625,4.8125,1.51171875,0.68359375,3.796875,1.484375,1.66796875,0.96484375,1.2265625,0.76953125,0.51953125,0.4140625,1.0546875,0.58203125,0.39453125,0.26171875,0.09375,0.0625,0.125,1.0078125,0.71875,0.14453125,0.0390625,0.55859375,0.27734375,0.03515625,0.09765625,3.04296875,0.89453125,0.05078125,3.96484375,0.2890625,0,0.75390625,0.2734375,1.1328125,0.15234375,0.22265625,0.2421875,0.28125,0.078125,0.03515625,0.046875,0.43359375,0.171875,0.23046875,0.140625,0.0234375,0.15625
780,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.50390625,35.80859375,2.34765625,4.90625,1.55078125,0.65234375,4.22265625,1.69140625,1.77734375,1.015625,1.234375,0.70703125,0.453125,0.39453125,1.046875,0.6171875,0.40234375,0.28515625,0.109375,0.0546875,0.14453125,1.0703125,0.65234375,0.14453125,0.0546875,0.47265625,0.19140625,0.0703125,0.078125,2.78125,0.96484375,0.08203125,3.94921875,0.35546875,0.01953125,0.65625,0.234375,1.01953125,0.1328125,0.14453125,0.28515625,0.30859375,0.06640625,0.04296875,0.078125,0.53125,0.18359375,0.23828125,0.10546875,0.0234375,0.13671875
781,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,23.8828125,38.8046875,2.45703125,5.68359375,2.31640625,0.6796875,3.30078125,0.91015625,2.24609375,0.9609375,0.875,0.48828125,0.3515625,0.38671875,0.97265625,0.2734375,0.6171875,0.1640625,0.30078125,0.1015625,0.13671875,0.8515625,1.1640625,0.203125,0.0078125,0.46484375,0.34765625,0.05078125,0.14453125,2.125,0.703125,0.08984375,3.4296875,0.2578125,0.0078125,1.08203125,0.23046875,0.71484375,0.25,0.23828125,0.26171875,0.1796875,0.05078125,0.0234375,0.06640625,0.4609375,0.19140625,0.21484375,0.125,0.0078125,0.14453125
782,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,26.8046875,33.98828125,2.26953125,4.84765625,1.50390625,0.58984375,4.2578125,1.64453125,1.81640625,1.10546875,1.26953125,0.76171875,0.47265625,0.36328125,1.05078125,0.5234375,0.57421875,0.22265625,0.09765625,0.05078125,0.1640625,1.10546875,0.8828125,0.14453125,0.01953125,0.44140625,0.296875,0.0625,0.09375,2.7734375,0.9921875,0.0625,4.265625,0.375,0.00390625,0.68359375,0.2734375,0.95703125,0.16796875,0.2109375,0.2109375,0.2890625,0.05078125,0.046875,0.06640625,0.52734375,0.125,0.2421875,0.11328125,0.015625,0.12109375
783,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.20703125,33.75390625,2.3046875,5.765625,1.515625,0.6171875,4.234375,1.3671875,1.90625,1.02734375,1.0703125,0.7109375,0.55859375,0.3046875,1.1796875,0.44140625,0.55078125,0.17578125,0.078125,0.02734375,0.0703125,1.08984375,1.07421875,0.09375,0.0234375,0.56640625,0.296875,0.04296875,0.10546875,2.6015625,0.984375,0.0390625,3.7265625,0.4140625,0.0078125,0.734375,0.296875,0.86328125,0.19921875,0.2578125,0.203125,0.29296875,0.05859375,0.03515625,0.0625,0.390625,0.140625,0.21875,0.12890625,0.0234375,0.16015625
784,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,21.94921875,42.7109375,2.1640625,4.9921875,2.20703125,0.58984375,3.42578125,0.9921875,1.97265625,0.89453125,0.96875,0.5546875,0.375,0.28515625,0.92578125,0.375,0.4921875,0.2109375,0.24609375,0.109375,0.20703125,0.83203125,0.875,0.21484375,0.01953125,0.55859375,0.31640625,0.05078125,0.125,2.5625,0.7421875,0.02734375,2.95703125,0.1796875,0.01953125,0.80078125,0.22265625,0.71875,0.20703125,0.296875,0.18359375,0.2109375,0.03515625,0.03125,0.05078125,0.53125,0.08984375,0.234375,0.12890625,0.015625,0.11328125
785,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.97265625,32.0703125,2.125,5.83984375,1.58984375,0.56640625,4.015625,1.39453125,2.12109375,1.1484375,1.32421875,0.69140625,0.5078125,0.296875,1.34375,0.609375,0.5078125,0.1875,0.08203125,0.08203125,0.10546875,0.91796875,1.08203125,0.0859375,0.01953125,0.4609375,0.33984375,0.05078125,0.171875,2.76171875,0.99609375,0.02734375,3.97265625,0.31640625,0.01171875,0.81640625,0.2734375,0.76953125,0.23828125,0.328125,0.24609375,0.25390625,0.06640625,0.02734375,0.0625,0.421875,0.15625,0.21875,0.15234375,0.01953125,0.15234375
786,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,20.62890625,45.53515625,2.09765625,4.4453125,2.08203125,0.48828125,3.4765625,0.9609375,1.734375,0.97265625,0.8671875,0.56640625,0.37109375,0.36328125,0.81640625,0.3671875,0.33984375,0.125,0.31640625,0.08984375,0.22265625,1.015625,0.68359375,0.1875,0.02734375,0.4453125,0.296875,0.0546875,0.08203125,2.5703125,0.625,0.046875,2.77734375,0.17578125,0.015625,1.11328125,0.18359375,0.7578125,0.13671875,0.2421875,0.17578125,0.234375,0.05078125,0.04296875,0.046875,0.49609375,0.19921875,0.1953125,0.12109375,0.015625,0.1171875
787,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.88671875,37.17578125,2.19921875,5.15234375,2.37890625,0.484375,4.0625,0.91796875,2.390625,1.1328125,1.015625,0.55859375,0.203125,0.28515625,1.05078125,0.3046875,0.60546875,0.13671875,0.26953125,0.078125,0.1484375,0.82421875,1.203125,0.125,0.0078125,0.58203125,0.39453125,0.0234375,0.13671875,2.36328125,0.76171875,0.05859375,3.48046875,0.265625,0.01171875,1.0625,0.1953125,0.6796875,0.2578125,0.38671875,0.265625,0.20703125,0.046875,0.03515625,0.0859375,0.3984375,0.17578125,0.22265625,0.10546875,0.0234375,0.17578125
788,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,23.15625,39.4296875,2.28125,4.9765625,2.109375,0.609375,4.15234375,0.8984375,2.1953125,1.21484375,0.9296875,0.46875,0.36328125,0.33203125,0.9296875,0.3671875,0.5234375,0.15625,0.328125,0.1328125,0.14453125,0.88671875,1.0078125,0.171875,0.0234375,0.48828125,0.3671875,0.0390625,0.1640625,2.26953125,0.71875,0.078125,3.3984375,0.2890625,0.01171875,1.03125,0.23828125,0.796875,0.1953125,0.31640625,0.234375,0.30859375,0.04296875,0.05078125,0.0859375,0.4375,0.1875,0.1796875,0.14453125,0.0078125,0.12890625
789,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,23.8984375,39.53125,2.1171875,4.71484375,2.37890625,0.52734375,4.08984375,0.99609375,2.03515625,1.1171875,1.109375,0.546875,0.33203125,0.375,0.69921875,0.39453125,0.5703125,0.21875,0.25390625,0.14453125,0.16015625,0.86328125,0.78125,0.2109375,0.0390625,0.49609375,0.37890625,0.046875,0.09375,2.26953125,0.66796875,0.0390625,3.359375,0.2890625,0.00390625,1.01953125,0.2109375,0.8828125,0.1484375,0.265625,0.234375,0.26953125,0.05859375,0.0234375,0.05859375,0.515625,0.15234375,0.21484375,0.08984375,0.00390625,0.1015625
790,34,28.12706817,222.9448,430.1086,245.8166,444.2271,8.9,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,36.5546875,27.97265625,1.71875,6.6171875,0.890625,0.87109375,1.10546875,0.1953125,8.0390625,0.546875,1.484375,1.06640625,0.703125,0.63671875,0.4140625,0.28125,0.52734375,0.359375,0.04296875,0.09765625,0.0234375,0.06640625,0.49609375,0.0078125,0.07421875,0.18359375,0.4375,0.015625,0.17578125,1.00390625,0.2734375,0.0625,1.50390625,0.3203125,0.03125,0.00390625,0.29296875,2.16796875,0.31640625,0.24609375,0.05078125,0.17578125,0.07421875,0.06640625,0.02734375,1.10546875,0.0546875,0.51953125,0.015625,0.03125,0.05078125
791,34,28.12706817,222.9448,430.1086,245.8166,444.2271,8.9,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,30.390625,28.72265625,1.2734375,10.57421875,0.70703125,0.96875,1.125,0.14453125,9.04296875,0.9609375,1.3515625,0.93359375,0.55078125,0.48828125,0.44921875,0.29296875,0.8203125,0.47265625,0.0390625,0.15625,0.05859375,0.10546875,0.45703125,0.00390625,0.05859375,0.36328125,0.36328125,0.00390625,0.19140625,1.7421875,0.23828125,0.0546875,2.70703125,0.6328125,0.04296875,0.0078125,0.3046875,0.8984375,0.421875,0.3984375,0.23046875,0.1953125,0.046875,0.09375,0.01953125,0.6328125,0.05859375,0.12109375,0.0078125,0.0234375,0.05078125
792,34,28.12706817,222.9448,430.1086,245.8166,444.2271,8.9,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,28.62890625,28.76171875,1.58984375,9.98828125,0.98828125,0.8203125,1.3359375,0.20703125,9.28515625,0.93359375,1.5390625,0.78125,0.609375,0.71875,0.6015625,0.35546875,0.90234375,0.61328125,0.05078125,0.1484375,0.0546875,0.1171875,0.66015625,0.01171875,0.06640625,0.50390625,0.41015625,0.0234375,0.34375,1.65234375,0.28125,0.05078125,2.46875,0.60546875,0.02734375,0.07421875,0.3203125,0.9765625,0.37109375,0.45703125,0.0859375,0.20703125,0.078125,0.09375,0.03515625,0.6796875,0.12109375,0.22265625,0.015625,0.0703125,0.0546875
