,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
166,185000,14.6,9.6,12,3486,0.61,7.43,25.6,1430,197.4546,14.734375,49.390625,5.90625,5.72265625,2.07421875,1.66796875,3.8828125,0.20703125,1.76953125,0.80859375,0.53125,0.78125,0.078125,0.18359375,0.16796875,0.7265625,0.71875,0.44140625,0.6796875,0.05859375,0.40625,0.16796875,1.16796875,0.04296875,0.015625,0.140625,0.05859375,0.0234375,0.05859375,1.1640625,0.48046875,0.01171875,1.1875,0.0703125,0.125,1.53125,0.18359375,0.29296875,0.60546875,0.5546875,0.53515625,0.05078125,0.0234375,0.05078125,0.01171875,0.2109375,0.15234375,0,0.015625,0.015625,0.11328125
167,185000,14.6,9.6,12,3486,1.29,7.25,26.1,1419,197.4546,15.80859375,49.2109375,6.19140625,4.875,1.75,1.44140625,3.94921875,0.23046875,2.4609375,0.78125,0.625,1.0078125,0.05078125,0.21484375,0.171875,0.62109375,0.73046875,0.36328125,0.4296875,0.03515625,0.35546875,0.16796875,1.10546875,0.015625,0,0.17578125,0.1171875,0.01953125,0.05859375,0.94140625,0.58984375,0.00390625,1.3828125,0.109375,0.0703125,1.046875,0.2265625,0.25,0.77734375,0.57421875,0.390625,0.03125,0.05859375,0.05859375,0.0078125,0.2890625,0.09765625,0.0078125,0.0078125,0.0390625,0.07421875
168,124100,13.84,8.32,12.9,5108,0.52,7.07,27.9,1452,197.4546,24.53125,28.39453125,1.3515625,9.62890625,4.09765625,2.21875,4.1640625,0.09765625,3.15625,1.41015625,0.3515625,0.390625,0.24609375,0.40234375,0.3125,0.08203125,1.5078125,0.61328125,0.1484375,0.2578125,0.1015625,0.33984375,4.4140625,0.046875,0.0078125,0.21484375,0.14453125,0.015625,0.28515625,1.34765625,0.41015625,0.0078125,2.4921875,0.10546875,0.06640625,1.3359375,0.078125,0.0859375,1.36328125,1.390625,1.21875,0.015625,0.04296875,0.0078125,0.265625,0.109375,0.484375,0,0.12890625,0.01953125,0.08984375
169,124100,13.84,8.32,12.9,5108,4.12,7.2,27.4,1438,197.4546,23.40625,24.38671875,1.4765625,9.8671875,4.984375,2.0703125,6.3203125,0.109375,2.58203125,2.3671875,0.37890625,0.33984375,0.2109375,0.3125,0.33984375,0.0546875,1.66015625,0.5234375,0.12109375,0.36328125,0.12109375,0.30859375,6.38671875,0.05859375,0.01953125,0.234375,0.1328125,0.00390625,0.37890625,1.265625,0.53515625,0,2.32421875,0.12890625,0.1171875,0.87890625,0.05078125,0.06640625,1.265625,1.96484375,0.75,0.00390625,0.06640625,0.0234375,0.1953125,0.08203125,0.5390625,0.00390625,0.10546875,0.015625,0.09765625
170,124100,13.84,8.32,12.9,5108,4.33,7.08,27.4,1444,197.4546,26.5234375,24.0703125,1.26953125,8.2421875,5.12109375,1.83984375,5.734375,0.0625,1.57421875,2.26171875,0.453125,0.24609375,0.18359375,0.265625,0.34375,0.046875,1.87890625,0.625,0.078125,0.19921875,0.09765625,0.30859375,7.3984375,0.00390625,0.0234375,0.27734375,0.1015625,0,0.4375,1.41796875,0.4296875,0.00390625,2.49609375,0.2421875,0.08203125,1.03515625,0.03125,0.03515625,1.27734375,1.54296875,0.9140625,0.015625,0.0234375,0.015625,0.21484375,0.01953125,0.3671875,0.0078125,0.06640625,0.00390625,0.08984375
171,25000,19.58,8.95,12.9,2222,0.58,7.32,25.5,1200,197.4546,24.90234375,25.8828125,0.79296875,11.8828125,3.25,2.43359375,4.078125,0.3828125,2.41796875,1.8984375,0.515625,0.36328125,0.6640625,0.2890625,0.1484375,0.16015625,1.68359375,3.03515625,0.1640625,0.359375,0.3046875,0.25390625,2.28125,0.01171875,0.10546875,0.09765625,0.19921875,0,0.73046875,2.50390625,0.4296875,0.015625,2.9296875,0.12890625,0.109375,1.2890625,0.09765625,0.17578125,0.7890625,0.9296875,0.6953125,0.12109375,0.05859375,0.05078125,0.1171875,0.08203125,0.0859375,0,0.0078125,0.02734375,0.06640625
172,25000,19.58,8.95,12.9,2222,5.23,7.43,25,1184,197.4546,23.38671875,28.9296875,0.75390625,11.59765625,3.14453125,2.015625,4.64453125,0.44921875,2.8984375,2.07421875,0.60546875,0.421875,0.58203125,0.26953125,0.16015625,0.09765625,1.41015625,2.578125,0.14453125,0.296875,0.38671875,0.33203125,2.046875,0.015625,0.06640625,0.09765625,0.2734375,0.00390625,0.48046875,2.55859375,0.46875,0.0078125,2.140625,0.09375,0.10546875,0.984375,0.1484375,0.125,1.01171875,0.828125,0.69140625,0.13671875,0.0546875,0.0234375,0.1484375,0.0546875,0.1015625,0.01171875,0.0078125,0.046875,0.0859375
173,25000,19.58,8.95,12.9,2222,8.03,7.42,27.1,1027,197.4546,23.265625,25.79296875,0.80859375,12.30078125,3.6015625,2.625,4.69921875,0.46484375,2.30859375,2.375,0.55078125,0.3125,0.75,0.2578125,0.20703125,0.1953125,2.12109375,3.234375,0.12109375,0.296875,0.30859375,0.36328125,2.515625,0.01171875,0.0625,0.109375,0.140625,0,0.89453125,2.46875,0.375,0.0078125,1.73828125,0.19921875,0.1484375,1.0625,0.1328125,0.09765625,0.8828125,0.96875,0.65234375,0.0859375,0.05078125,0.05078125,0.125,0.05078125,0.13671875,0.0078125,0,0.01953125,0.04296875
174,130000,27,4,15,3688,4.81,6.72,27.1,2110,197.4546,23.73046875,26.82421875,1.7578125,6.0390625,2.0078125,1.37109375,4.1875,0.5078125,4.01171875,1.01171875,0.72265625,0.9140625,0.4296875,0.59375,0.3984375,0.484375,1.5390625,0.47265625,0.640625,0.2109375,0.2109375,0.87109375,1.1640625,0.04296875,0.00390625,0.08984375,0.5703125,0.2734375,0.53125,2.76953125,0.76171875,0.07421875,0.19921875,0.109375,0.14453125,10.09375,0.58984375,0.515625,1.18359375,0.2578125,0.48046875,0.03125,0.140625,0.05078125,0.05078125,0.109375,0.37890625,0.30859375,0.0234375,0.02734375,0.0859375
175,130000,27,4,15,3688,4.27,6.62,27.1,2102,197.4546,24.1484375,28.22265625,1.81640625,5.734375,1.94140625,1.6875,4.48046875,0.3515625,3.2578125,0.7578125,0.61328125,0.99609375,0.3828125,0.515625,0.3515625,0.45703125,1.59375,0.53125,0.53125,0.23828125,0.1796875,0.8671875,0.83203125,0.01953125,0.00390625,0.12109375,0.4609375,0.18359375,0.45703125,2.46484375,0.56640625,0.05859375,0.23046875,0.05859375,0.1171875,10.77734375,0.515625,0.4921875,0.94140625,0.28125,0.3984375,0.0546875,0.17578125,0.05859375,0.03125,0.08984375,0.328125,0.40234375,0.03515625,0.0390625,0.1484375
176,130000,27,4,15,3688,4.25,6.83,27,2110,197.4546,25.90625,25.87109375,1.55078125,6.0859375,1.91796875,1.37109375,4.296875,0.36328125,3.61328125,0.86328125,0.59375,0.85546875,0.3984375,0.49609375,0.3203125,0.45703125,1.9609375,0.44140625,0.5234375,0.19921875,0.18359375,0.8671875,1.4296875,0.00390625,0.01171875,0.1953125,0.51953125,0.1796875,0.56640625,2.90234375,0.6796875,0.08203125,0.19921875,0.109375,0.12890625,9.46484375,0.59765625,0.44921875,1.1484375,0.26953125,0.46875,0.0546875,0.1796875,0.0625,0.09765625,0.08203125,0.4375,0.37109375,0.04296875,0.02734375,0.1015625
177,90000,26.3,16.5,20,4368,3.48,7.01,26.4,3300,197.4546,38.34765625,19.4375,1.44921875,10.19921875,2.7890625,2.15234375,4.0546875,0.44921875,1.41015625,0.97265625,0.5703125,0.70703125,0.23828125,0.26953125,0.3984375,0.27734375,0.64453125,0.79296875,0.58984375,0.58203125,0.109375,0.12109375,0.37890625,0.1171875,0.0234375,0.13671875,0.19140625,0.08984375,0.29296875,3.0859375,0.3671875,0.09375,0.7890625,0.109375,0.08203125,1.53515625,0.89453125,0.77734375,1.96875,0.29296875,0.6953125,0.08984375,0.39453125,0.08203125,0.0625,0.2109375,0.15234375,0.0078125,0.07421875,0.23828125,0.203125
178,90000,26.3,16.5,20,4368,3.11,6.88,26.6,3290,197.4546,36.80859375,19.81640625,1.4140625,11.671875,2.75,1.81640625,4.140625,0.35546875,1.58984375,0.97265625,0.57421875,0.5703125,0.27734375,0.234375,0.40625,0.1796875,0.80078125,0.7578125,0.515625,0.7109375,0.0703125,0.125,0.55078125,0.07421875,0.01953125,0.14453125,0.234375,0.078125,0.46875,3.22265625,0.3125,0.1484375,0.7109375,0.08984375,0.0703125,1.203125,0.9453125,0.3828125,2.45703125,0.33203125,0.640625,0.078125,0.375,0.046875,0.11328125,0.13671875,0.125,0.0078125,0.07421875,0.19921875,0.19921875
179,90000,26.3,16.5,20,4368,1.23,6.88,26.6,3260,197.4546,36.78515625,19.96484375,1.421875,10.5078125,2.6953125,2.08984375,4.51953125,0.53125,1.44921875,1.03125,0.48046875,0.59765625,0.3046875,0.203125,0.3984375,0.3046875,0.77734375,0.8359375,0.5859375,0.6796875,0.11328125,0.109375,0.453125,0.08203125,0.03125,0.08984375,0.25390625,0.11328125,0.24609375,3.80859375,0.38671875,0.08203125,0.97265625,0.11328125,0.06640625,1.5703125,0.8046875,0.2734375,1.83203125,0.3203125,0.73828125,0.11328125,0.3203125,0.04296875,0.05859375,0.16796875,0.21875,0.01171875,0.1015625,0.171875,0.16796875
180,73700,19.23245,9.718041,15,3300,2.664488,7.096624,23.402141,1285.803279,197.4546,29.4921875,28.140625,1.09375,5.2578125,2.41796875,2.46484375,6.234375,2.23828125,2.1328125,1.34375,0.34765625,0.30859375,0.0390625,0.0703125,0.1953125,0.16015625,3.671875,1.73046875,0.0625,0.02734375,0.25,0.171875,0.89453125,0.00390625,0.01171875,0.046875,0.109375,0.015625,0.0625,0.10546875,0.40625,0.078125,0.375,0.3046875,0.10546875,7.40234375,0.640625,0.109375,0.17578125,0.171875,0.171875,0.01953125,0.2578125,0.15625,0.03515625,0.1484375,0.02734375,0.1796875,0,0.01171875,0.12109375
181,73700,19.23245,9.718041,15,3300,2.664488,7.096624,23.402141,1285.803279,197.4546,22.85546875,28.9609375,1.27734375,6.08984375,3.12890625,3.0078125,7.20703125,2.17578125,2.45703125,1.59375,0.39453125,0.4140625,0.0390625,0.09765625,0.203125,0.15625,4.0859375,2.11328125,0.05859375,0.0234375,0.2578125,0.203125,1.05078125,0.00390625,0.00390625,0.04296875,0.1015625,0.02734375,0.1171875,0.09375,0.48828125,0.09375,0.26953125,0.30859375,0.11328125,7.6328125,0.82421875,0.13671875,0.28515625,0.19921875,0.1875,0.02734375,0.25390625,0.26171875,0.06640625,0.16796875,0.04296875,0.234375,0,0.0078125,0.15625
182,73700,19.23245,9.718041,15,3300,2.664488,7.096624,23.402141,1285.803279,197.4546,24.15234375,26.66015625,1.515625,6.38671875,3.0390625,3.1796875,7.4765625,1.6171875,2.484375,1.5390625,0.41015625,0.69140625,0.0390625,0.140625,0.24609375,0.16796875,3.9765625,2.26953125,0.0703125,0.05859375,0.23828125,0.12109375,1,0.00390625,0.00390625,0.04296875,0.14453125,0.015625,0.09765625,0.125,0.6484375,0.125,0.39453125,0.27734375,0.16015625,7.2578125,0.9375,0.1328125,0.3125,0.23046875,0.19921875,0.0234375,0.38671875,0.25,0.0546875,0.23046875,0.07421875,0.2265625,0,0.015625,0.1484375
183,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,29.82421875,19.8125,0.67578125,9.30859375,2.046875,6.14453125,8.203125,0.2421875,1.28515625,1.84765625,0.58984375,0.24609375,0.98828125,0.08984375,0.16796875,0.06640625,2.3828125,1.0078125,0.34765625,0.2734375,0.0390625,1.74609375,1.7578125,0.015625,0.01171875,0.16796875,0.44140625,0.0234375,1.2734375,1.3203125,0.15234375,0.0546875,0.859375,0.15625,0.01171875,2.09375,0.1171875,0.06640625,3.00390625,0.3359375,0.21484375,0.03125,0.0546875,0.06640625,0.1796875,0.03125,0.03515625,0.12890625,0,0.015625,0.04296875
184,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,28.34765625,29.26171875,0.6953125,10.75,1.52734375,1.9765625,5.83984375,0.30078125,1.25390625,1.140625,0.3984375,0.24609375,0.94921875,0.125,0.1484375,0.06640625,1.5625,0.7890625,0.37890625,0.3359375,0.046875,1.91015625,1.07421875,0.03515625,0.0078125,0.13671875,0.38671875,0.01171875,0.515625,1.60546875,0.06640625,0.0625,0.546875,0.17578125,0.015625,3.21484375,0.07421875,0.03515625,2.4296875,0.40234375,0.28515625,0.046875,0.04296875,0.08984375,0.23046875,0.12109375,0.0703125,0.1796875,0.0078125,0.015625,0.0625
185,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,33.34765625,23.625,0.640625,8.9296875,1.82421875,3.25390625,6.15625,0.2421875,1.5703125,1.28515625,0.43359375,0.2109375,1.01953125,0.1171875,0.14453125,0.046875,1.82421875,0.71875,0.37890625,0.3125,0.0546875,1.89453125,1.62890625,0.02734375,0.01953125,0.1640625,0.41796875,0.015625,1.171875,1.09375,0.13671875,0.04296875,0.6484375,0.14453125,0.0078125,2.18359375,0.1015625,0.03125,2.92578125,0.27734375,0.28515625,0.02734375,0.01953125,0.06640625,0.25390625,0.03125,0.05078125,0.15234375,0,0.01171875,0.03125
186,7000,14.5,10,10,2794,3.3,6.53,30.2,410,197.4546,23.14453125,4.5078125,4.73046875,7.7109375,7.9921875,1.1796875,8.99609375,0.203125,2.78125,1.3359375,0.41796875,0.1015625,0.59375,0.17578125,0.9609375,0.015625,3.9921875,0.25,0.22265625,1.0859375,0.1640625,0.2578125,4.9296875,0.015625,0.01953125,2.328125,0.23046875,0.00390625,0.140625,6.578125,0.77734375,0.0703125,2.296875,0.10546875,0.0390625,0.82421875,0.00390625,0.03515625,1.421875,1.3125,3.9453125,0.05859375,0.03515625,0.06640625,3.27734375,0.26953125,0.05078125,0.32421875,0.015625,0,0.00390625
187,5000,14.5,10,14,3900,3.25,6.98,30.5,426,197.4546,19.8203125,15.34375,2.046875,10.73046875,8.94140625,0.67578125,14.3984375,0.671875,1.0625,1.27734375,0.8046875,0.23828125,2.5625,0.30078125,0.83203125,0.3203125,0.59765625,0.11328125,0.8125,0.70703125,1.13671875,1.75390625,2.015625,0.09375,0.1640625,0.19921875,0.46875,0.33203125,1.625,1.36328125,0.33984375,0.1484375,1.390625,0.0859375,0.21484375,2.9140625,0.1171875,0.0625,0.546875,1.42578125,0.3125,0.01171875,0.0234375,0.08984375,0.4375,0.03125,0.2578125,0.04296875,0.01171875,0.078125,0.046875
188,5000,14.5,10,14,3900,4.78,7.51,34.7,427,197.4546,18.76171875,14.7578125,2.13671875,10.1171875,9.3671875,0.97265625,17.828125,0.609375,1.1328125,1.49609375,0.85546875,0.2890625,1.87109375,0.3671875,0.58984375,0.7578125,0.4375,0.078125,0.4921875,0.98046875,0.98046875,1.9140625,1.4765625,0.0859375,0.1953125,0.1796875,0.453125,0.1484375,1.125,1.54296875,0.38671875,0.12109375,0.8515625,0.0859375,0.23828125,2.59765625,0.0546875,0.03125,0.44140625,1.80859375,0.328125,0,0.046875,0.10546875,0.44140625,0.03515625,0.26171875,0.0390625,0.0078125,0.05859375,0.05859375
189,5000,14.5,10,14,3900,4.54,7.45,31.6,412,197.4546,22.3515625,15.859375,3.05078125,9.44921875,8.26953125,1.03515625,10.26171875,0.94921875,2.42578125,0.96875,0.953125,0.54296875,2.6484375,0.375,0.66015625,0.40234375,0.3671875,0.15625,0.80859375,1.2265625,1.35546875,1.90625,0.921875,0.20703125,0.625,0.2421875,1.3515625,0.49609375,0.640625,1.12109375,0.2734375,0.3359375,0.73046875,0.046875,0.18359375,2.74609375,0.21484375,0.17578125,0.81640625,1.09765625,0.33203125,0.0078125,0.10546875,0.1171875,0.50390625,0.15625,0.2109375,0.078125,0.03515625,0.13671875,0.06640625
190,240000,10.5,5.5,13.5,2242,1.4,6.77,25.3,618,197.4546,25.453125,12.56640625,2.3046875,11.73828125,5.078125,2.546875,5.30859375,0.43359375,1.2265625,2.55859375,0.7265625,0.421875,2.5546875,0.35546875,0.5546875,0.1640625,3.06640625,0.421875,0.81640625,2.4921875,0.14453125,1.62890625,3.578125,0.03515625,0.0546875,0.08984375,0.296875,0.015625,4.84765625,0.92578125,0.35546875,0.015625,0.84765625,0.265625,0.19921875,0.97265625,0.1328125,0.03515625,2.671875,0.8203125,0.54296875,0.02734375,0.0234375,0.03125,0.109375,0.08984375,0.390625,0.00390625,0.0234375,0.0078125,0.02734375
191,240000,10.5,5.5,13.5,2242,4.2,7.01,25.3,622,197.4546,22.16015625,10.89453125,2.47265625,13.69921875,5.42578125,2.1875,5.08203125,0.1875,1.46875,2.89453125,0.83984375,0.36328125,2.0703125,0.28125,0.52734375,0.140625,3.98828125,0.3203125,0.56640625,1.83203125,0.16015625,0.95703125,4.36328125,0.03125,0.05859375,0.08984375,0.24609375,0.0078125,7.9296875,1.1796875,0.38671875,0.0078125,1.01953125,0.30859375,0.22265625,0.99609375,0.0546875,0.03125,2.0703125,1.1875,0.484375,0.04296875,0.01953125,0.015625,0.12890625,0.05078125,0.48046875,0.00390625,0.0234375,0.015625,0.0234375
192,240000,10.5,5.5,13.5,2242,2.4,7.1,25.2,618,197.4546,23.80859375,12.421875,2.37109375,13.5859375,5.33984375,2.26953125,4.60546875,0.265625,1.51171875,2.66796875,0.83203125,0.3359375,2.90625,0.3671875,0.49609375,0.1640625,3.2578125,0.3515625,0.6640625,2.2578125,0.171875,1.15625,3.6796875,0.015625,0.0625,0.11328125,0.3203125,0.02734375,5.5859375,1.02734375,0.38671875,0.0234375,0.57421875,0.2578125,0.3046875,1.12890625,0.078125,0.0234375,1.98046875,1.01953125,0.5625,0.03125,0.015625,0.0703125,0.234375,0.0703125,0.54296875,0,0.01953125,0.015625,0.01953125
193,300000,7.5,5.5,7,3330,0.02,7.28,26.9,802,197.4546,23.1171875,40.2109375,0.89453125,4.0234375,4.59375,3.15625,4.83203125,2.640625,1.5625,0.5078125,1.01171875,0.58203125,0.078125,0.0625,0.0546875,0.61328125,2.390625,0.71484375,0.2265625,0.01953125,0.23046875,0.80078125,0.7265625,0.046875,0.015625,0.13671875,0.1015625,0.05078125,0.046875,0.140625,0.01953125,0.234375,0,0.01953125,0.2421875,2.3046875,0.28515625,0.6484375,0.11328125,0.3984375,0.0078125,0.08203125,0.1875,0.296875,0.65234375,0.3203125,0.23046875,0.15625,0.00390625,0.0703125,0.13671875
194,300000,7.5,5.5,7,3330,0.05,7.14,27,742,197.4546,23.35546875,39.95703125,0.93359375,4.421875,4.44921875,3.109375,4.17578125,2.82421875,1.5859375,0.3828125,1.0390625,0.54296875,0.0625,0.06640625,0.0390625,0.578125,2.06640625,0.8125,0.2578125,0.015625,0.23046875,0.91796875,0.69921875,0.05078125,0.00390625,0.1484375,0.11328125,0.04296875,0.06640625,0.09765625,0.0390625,0.26953125,0.00390625,0.01953125,0.2265625,2.5703125,0.53125,0.4296875,0.05078125,0.34375,0.01171875,0.12890625,0.21875,0.35546875,0.87109375,0.28125,0.2421875,0.19921875,0.0234375,0.046875,0.08984375
195,300000,7.5,5.5,7,3330,0.9,7.23,27,746,197.4546,23.1953125,39.36328125,1.00390625,3.76171875,4.6875,2.8203125,5.08203125,3.3046875,1.23828125,0.5703125,1.203125,0.4453125,0.08984375,0.08203125,0.06640625,0.890625,1.78515625,0.71484375,0.36328125,0.00390625,0.35546875,0.8359375,0.64453125,0.0546875,0.0390625,0.08984375,0.0859375,0.08984375,0.0546875,0.1015625,0.0234375,0.2734375,0,0.01953125,0.24609375,2.68359375,0.44921875,0.265625,0.0703125,0.41015625,0.01171875,0.13671875,0.2109375,0.2890625,0.91796875,0.34765625,0.296875,0.1796875,0.0078125,0.04296875,0.09375
196,50000,10,5.84,15.25832,3244,0.38,7.09,25.7,504,197.4546,26.02734375,35.96484375,1.890625,8.75390625,2.09765625,1.58203125,3.171875,0.66796875,3.2578125,1.04296875,0.74609375,0.9140625,0.2578125,0.1953125,0.1875,0.58984375,1.62890625,0.4140625,0.3515625,0.20703125,0.1484375,1.5546875,1.33203125,0.015625,0.03515625,0.10546875,0.16015625,0.0078125,0.35546875,0.95703125,0.33984375,0.0859375,0.265625,0.08203125,0.5,1.02734375,0.3125,0.20703125,0.234375,0.47265625,0.515625,0.03515625,0.0703125,0.09375,0.234375,0.22265625,0.44140625,0.05078125,0.0234375,0.015625,0.1484375
197,50000,10,5.84,15.25832,3244,0.78,6.96,25.7,482,197.4546,26.16015625,34.1484375,1.98828125,8.7578125,2.25390625,1.5859375,4.1484375,0.49609375,2.390625,1.1328125,0.71484375,0.60546875,0.32421875,0.25,0.15625,0.40625,2.5859375,0.421875,0.33984375,0.12109375,0.1328125,1.57421875,2.14453125,0.01171875,0.03125,0.15625,0.1640625,0,0.703125,1.015625,0.2890625,0.06640625,0.421875,0.17578125,0.453125,0.9921875,0.20703125,0.08203125,0.26171875,0.47265625,0.4453125,0.01953125,0.0703125,0.08984375,0.203125,0.1796875,0.41015625,0.0234375,0.0390625,0.015625,0.16015625
198,50000,10,5.84,15.25832,3244,1.22,6.83,25.8,470,197.4546,26.0625,33.109375,1.875,9.3984375,1.8046875,2.1796875,3.96875,0.609375,1.96484375,1.2890625,0.78125,0.4921875,0.3046875,0.25,0.15625,0.32421875,2.51171875,0.44140625,0.30859375,0.1171875,0.1015625,1.71875,2.03515625,0.01953125,0.0625,0.09765625,0.15625,0,0.78125,1.34375,0.3203125,0.09375,1.1953125,0.10546875,0.42578125,1.05078125,0.2265625,0.06640625,0.16796875,0.359375,0.5078125,0.00390625,0.0625,0.10546875,0.17578125,0.140625,0.49609375,0,0.0390625,0.01953125,0.171875
199,150000,19.23245,8.5,12,4742,0.8,7.2,26.3,638,197.4546,33.125,22.3125,2.62890625,14.75390625,1.84375,2.765625,3.46875,0.53515625,2.14453125,1.20703125,0.859375,0.921875,1.43359375,0.1875,0.10546875,0.3515625,2.12109375,0.68359375,0.3125,0.6484375,0.296875,0.09765625,0.91796875,0,0.08203125,0.0625,0.1875,0.01171875,0.078125,1.109375,0.15625,0.08984375,1.66796875,0.203125,0.0703125,0.10546875,0.1015625,0.57421875,0.171875,0.40234375,0.13671875,0.00390625,0.0546875,0.37109375,0.08203125,0.23828125,0.14453125,0.015625,0.0078125,0.01953125,0.12890625
200,150000,19.23245,8.5,12,4742,6.2,7.1,26.6,603,197.4546,34.90234375,18.83203125,2.50390625,17.04296875,1.91015625,2.25390625,3.14453125,0.44921875,1.7109375,1.35546875,0.7578125,0.95703125,0.9921875,0.20703125,0.0625,0.2890625,2.7578125,0.58203125,0.40234375,0.59765625,0.2890625,0.12109375,1.203125,0.0078125,0.09375,0.0546875,0.11328125,0.00390625,0.171875,1.28515625,0.13671875,0.10546875,2.7578125,0.23828125,0.05859375,0.078125,0.046875,0.11328125,0.1484375,0.26171875,0.17578125,0.00390625,0.09765625,0.16015625,0.08203125,0.14453125,0.22265625,0.0078125,0.01171875,0.0078125,0.0859375
201,150000,19.23245,8.5,12,4742,5.9,7.09,26.6,602,197.4546,33.9765625,21.73046875,2.11328125,14.79296875,2.0390625,2.0703125,3.48046875,0.5078125,2.4375,1.41015625,0.75,0.921875,1.67578125,0.171875,0.05859375,0.3671875,2.50390625,0.53515625,0.32421875,0.625,0.34375,0.08203125,1.234375,0.01171875,0.1640625,0.08203125,0.21484375,0.00390625,0.12109375,1.33203125,0.12109375,0.09765625,1.55859375,0.296875,0.0546875,0.1484375,0.09375,0.09375,0.15625,0.265625,0.15625,0.01953125,0.046875,0.17578125,0.0703125,0.22265625,0.18359375,0.01171875,0,0,0.14453125
202,149000,18,2.3,22,3958,2.03,7.34,27.8,1116,197.4546,23.77734375,34.625,1.3515625,4.78125,1.75,1.5625,7.1484375,1.15234375,2.23828125,0.8515625,0.92578125,1.171875,0.62890625,0.27734375,0.54296875,1.33203125,1.53125,1.4765625,0.359375,0.0859375,0.4453125,1.44140625,1.01953125,0.03515625,0.06640625,0.2265625,0.13671875,0.08984375,0.26171875,1.4296875,0.59375,0.05078125,0.85546875,0.1171875,0.09765625,2.08203125,0.203125,0.45703125,0.3515625,0.29296875,0.26953125,0.03125,0.0390625,0.046875,0.06640625,0.3828125,0.3671875,0.80859375,0.0390625,0.01953125,0.10546875
203,149000,18,2.3,22,3958,1.55,7.26,27.8,1116,197.4546,24.9453125,29.70703125,1.4609375,6.359375,2.08984375,1.92578125,6.75390625,0.96484375,2.37890625,0.8984375,0.95703125,1.24609375,0.8984375,0.31640625,0.625,1.25390625,1.90234375,1.71484375,0.37890625,0.09765625,0.4140625,1.28515625,1.38671875,0.03125,0.078125,0.22265625,0.1875,0.1328125,0.34765625,1.03125,0.62109375,0.10546875,0.984375,0.1796875,0.13671875,2.140625,0.28125,0.546875,0.44140625,0.296875,0.29296875,0.05078125,0.05078125,0.08984375,0.10546875,0.265625,0.3359375,0.8515625,0.046875,0.0234375,0.16015625
204,149000,18,2.3,22,3958,0.69,7.19,27.9,1108,197.4546,24.4296875,34.08203125,1.3359375,5.53515625,1.94140625,1.25,6.57421875,0.9609375,2.984375,0.71875,0.875,1.2734375,0.64453125,0.23828125,0.65625,1.421875,1.5703125,1.30859375,0.3203125,0.12890625,0.41015625,1.27734375,1.14453125,0.02734375,0.05859375,0.19921875,0.21484375,0.12109375,0.1875,1.16015625,0.69140625,0.04296875,0.6171875,0.078125,0.13671875,1.79296875,0.23046875,0.51953125,0.4609375,0.31640625,0.171875,0.03515625,0.0625,0.09765625,0.07421875,0.2421875,0.25,0.94140625,0.0390625,0.01953125,0.12890625
